4281,8929
4282,8904
4283,12029
4284,12054
4285,12079
4286,12204
4287,12179
4288,12154
4289,12279
4290,12304
4291,12329
4292,12328
4293,12327
4294,12326
4295,12301
4296,12302
4297,12303
4298,12278
4299,12277
4300,12276
4301,12151
4302,12152
4303,12153
4304,12178
4305,12177
4306,12176
4307,12201
4308,12202
4309,12203
4310,12078
4311,12077
4312,12076
4313,12051
4314,12052
4315,12053
4316,12028
4317,12027
4318,12026
4319,8901
4320,8902
4321,8903
4322,8928
4323,8927
4324,8926
4325,8951
4326,8952
4327,8953
4328,9078
4329,9077
4330,9076
4331,9051
4332,9052
4333,9053
4334,9028
4335,9027
4336,9026
4337,9151
4338,9152
4339,9153
4340,9178
4341,9177
4342,9176
4343,9201
4344,9202
4345,9203
4346,6078
4347,6077
4348,6076
4349,6051
4350,6052
4351,6053
4352,6028
4353,6027
4354,6026
4355,5901
4356,5902
4357,5903
4358,5928
4359,5927
4360,5926
4361,5951
4362,5952
4363,5953
4364,5828
4365,5827
4366,5826
4367,5801
4368,5802
4369,5803
4370,5778
4371,5777
4372,5776
4373,5775
4374,5800
4375,5825
4376,5950
4377,5925
4378,5900
4379,6025
4380,6050
4381,6075
4382,9200
4383,9175
4384,9150
4385,9025
4386,9050
4387,9075
4388,8950
4389,8925
4390,8900
4391,12025
4392,12050
4393,12075
4394,12200
4395,12175
4396,12150
4397,12275
4398,12300
4399,12325
4400,12350
4401,12225
4402,12100
4403,8975
4404,9100
4405,9225
4406,6100
4407,5975
4408,5850
4409,5851
4410,5852
4411,5853
4412,5978
4413,5977
4414,5976
4415,6101
4416,6102
4417,6103
4418,9228
4419,9227
4420,9226
4421,9101
4422,9102
4423,9103
4424,8978
4425,8977
4426,8976
4427,12101
4428,12102
4429,12103
4430,12228
4431,12227
4432,12226
4433,12351
4434,12352
4435,12353
4436,12354
4437,12229
4438,12104
4439,8979
4440,9104
4441,9229
4442,6104
4443,5979
4444,5854
4445,5859
4446,5864
4447,5869
4448,5994
4449,5989
4450,5984
4451,6109
4452,6114
4453,6119
4454,9244
4455,9239
4456,9234
4457,9109
4458,9114
4459,9119
4460,8994
4461,8989
4462,8984
4463,12109
4464,12114
4465,12119
4466,12244
4467,12239
4468,12234
4469,12359
4470,12364
4471,12369
4472,12368
4473,12367
4474,12366
4475,12361
4476,12362
4477,12363
4478,12358
4479,12357
4480,12356
4481,12231
4482,12232
4483,12233
4484,12238
4485,12237
4486,12236
4487,12241
4488,12242
4489,12243
4490,12118
4491,12117
4492,12116
4493,12111
4494,12112
4495,12113
4496,12108
4497,12107
4498,12106
4499,8981
4500,8982
4501,8983
4502,8988
4503,8987
4504,8986
4505,8991
4506,8992
4507,8993
4508,9118
4509,9117
4510,9116
4511,9111
4512,9112
4513,9113
4514,9108
4515,9107
4516,9106
4517,9231
4518,9232
4519,9233
4520,9238
4521,9237
4522,9236
4523,9241
4524,9242
4525,9243
4526,6118
4527,6117
4528,6116
4529,6111
4530,6112
4531,6113
4532,6108
4533,6107
4534,6106
4535,5981
4536,5982
4537,5983
4538,5988
4539,5987
4540,5986
4541,5991
4542,5992
4543,5993
4544,5868
4545,5867
4546,5866
4547,5861
4548,5862
4549,5863
4550,5858
4551,5857
4552,5856
4553,5855
4554,5860
4555,5865
4556,5990
4557,5985
4558,5980
4559,6105
4560,6110
4561,6115
4562,9240
4563,9235
4564,9230
4565,9105
4566,9110
4567,9115
4568,8990
4569,8985
4570,8980
4571,12105
4572,12110
4573,12115
4574,12240
4575,12235
4576,12230
4577,12355
4578,12360
4579,12365
4580,12370
4581,12245
4582,12120
4583,8995
4584,9120
4585,9245
4586,6120
4587,5995
4588,5870
4589,5871
4590,5872
4591,5873
4592,5998
4593,5997
4594,5996
4595,6121
4596,6122
4597,6123
4598,9248
4599,9247
4600,9246
4601,9121
4602,9122
4603,9123
4604,8998
4605,8997
4606,8996
4607,12121
4608,12122
4609,12123
4610,12248
4611,12247
4612,12246
4613,12371
4614,12372
4615,12373
4616,12374
4617,12249
4618,12124
4619,8999
4620,9124
4621,9249
4622,6124
4623,5999
4624,5874
4625,5749
4626,8874
4627,11999
4628,11998
4629,11997
4630,11996
4631,8871
4632,8872
4633,8873
4634,5748
4635,5747
4636,5746
4637,5745
4638,8870
4639,11995
4640,11990
4641,11985
4642,11980
4643,8855
4644,8860
4645,8865
4646,5740
4647,5735
4648,5730
4649,5731
4650,5732
4651,5733
4652,5738
4653,5737
4654,5736
4655,5741
4656,5742
4657,5743
4658,8868
4659,8867
4660,8866
4661,8861
4662,8862
4663,8863
4664,8858
4665,8857
4666,8856
4667,11981
4668,11982
4669,11983
4670,11988
4671,11987
4672,11986
4673,11991
4674,11992
4675,11993
4676,11994
4677,11989
4678,11984
4679,8859
4680,8864
4681,8869
4682,5744
4683,5739
4684,5734
4685,5729
4686,8854
4687,11979
4688,11978
4689,11977
4690,11976
4691,8851
4692,8852
4693,8853
4694,5728
4695,5727
4696,5726
4697,5725
4698,8850
4699,11975
4700,11950
4701,11925
4702,11900
4703,8775
4704,8800
4705,8825
4706,5700
4707,5675
4708,5650
4709,5651
4710,5652
4711,5653
4712,5678
4713,5677
4714,5676
4715,5701
4716,5702
4717,5703
4718,8828
4719,8827
4720,8826
4721,8801
4722,8802
4723,8803
4724,8778
4725,8777
4726,8776
4727,11901
4728,11902
4729,11903
4730,11928
4731,11927
4732,11926
4733,11951
4734,11952
4735,11953
4736,11954
4737,11929
4738,11904
4739,8779
4740,8804
4741,8829
4742,5704
4743,5679
4744,5654
4745,5659
4746,5664
4747,5669
4748,5694
4749,5689
4750,5684
4751,5709
4752,5714
4753,5719
4754,8844
4755,8839
4756,8834
4757,8809
4758,8814
4759,8819
4760,8794
4761,8789
4762,8784
4763,11909
4764,11914
4765,11919
4766,11944
4767,11939
4768,11934
4769,11959
4770,11964
4771,11969
4772,11968
4773,11967
4774,11966
4775,11961
4776,11962
4777,11963
4778,11958
4779,11957
4780,11956
4781,11931
4782,11932
4783,11933
4784,11938
4785,11937
4786,11936
4787,11941
4788,11942
4789,11943
4790,11918
4791,11917
4792,11916
4793,11911
4794,11912
4795,11913
4796,11908
4797,11907
4798,11906
4799,8781
4800,8782
4801,8783
4802,8788
4803,8787
4804,8786
4805,8791
4806,8792
4807,8793
4808,8818
4809,8817
4810,8816
4811,8811
4812,8812
4813,8813
4814,8808
4815,8807
4816,8806
4817,8831
4818,8832
4819,8833
4820,8838
4821,8837
4822,8836
4823,8841
4824,8842
4825,8843
4826,5718
4827,5717
4828,5716
4829,5711
4830,5712
4831,5713
4832,5708
4833,5707
4834,5706
4835,5681
4836,5682
4837,5683
4838,5688
4839,5687
4840,5686
4841,5691
4842,5692
4843,5693
4844,5668
4845,5667
4846,5666
4847,5661
4848,5662
4849,5663
4850,5658
4851,5657
4852,5656
4853,5655
4854,5660
4855,5665
4856,5690
4857,5685
4858,5680
4859,5705
4860,5710
4861,5715
4862,8840
4863,8835
4864,8830
4865,8805
4866,8810
4867,8815
4868,8790
4869,8785
4870,8780
4871,11905
4872,11910
4873,11915
4874,11940
4875,11935
4876,11930
4877,11955
4878,11960
4879,11965
4880,11970
4881,11945
4882,11920
4883,8795
4884,8820
4885,8845
4886,5720
4887,5695
4888,5670
4889,5671
4890,5672
4891,5673
4892,5698
4893,5697
4894,5696
4895,5721
4896,5722
4897,5723
4898,8848
4899,8847
4900,8846
4901,8821
4902,8822
4903,8823
4904,8798
4905,8797
4906,8796
4907,11921
4908,11922
4909,11923
4910,11948
4911,11947
4912,11946
4913,11971
4914,11972
4915,11973
4916,11974
4917,11949
4918,11924
4919,8799
4920,8824
4921,8849
4922,5724
4923,5699
4924,5674
4925,5649
4926,8774
4927,11899
4928,11898
4929,11897
4930,11896
4931,8771
4932,8772
4933,8773
4934,5648
4935,5647
4936,5646
4937,5645
4938,8770
4939,11895
4940,11890
4941,11885
4942,11880
4943,8755
4944,8760
4945,8765
4946,5640
4947,5635
4948,5630
4949,5631
4950,5632
4951,5633
4952,5638
4953,5637
4954,5636
4955,5641
4956,5642
4957,5643
4958,8768
4959,8767
4960,8766
4961,8761
4962,8762
4963,8763
4964,8758
4965,8757
4966,8756
4967,11881
4968,11882
4969,11883
4970,11888
4971,11887
4972,11886
4973,11891
4974,11892
4975,11893
4976,11894
4977,11889
4978,11884
4979,8759
4980,8764
4981,8769
4982,5644
4983,5639
4984,5634
4985,5629
4986,8754
4987,11879
4988,11878
4989,11877
4990,11876
4991,8751
4992,8752
4993,8753
4994,5628
4995,5627
4996,5626
4997,5625
4998,8750
4999,11875
5000,11250
5001,10625
5002,10000
5003,6875
5004,7500
5005,8125
5006,5000
5007,4375
5008,3750
5009,3751
5010,3752
5011,3753
5012,4378
5013,4377
5014,4376
5015,5001
5016,5002
5017,5003
5018,8128
5019,8127
5020,8126
5021,7501
5022,7502
5023,7503
5024,6878
5025,6877
5026,6876
5027,10001
5028,10002
5029,10003
5030,10628
5031,10627
5032,10626
5033,11251
5034,11252
5035,11253
5036,11254
5037,10629
5038,10004
5039,6879
5040,7504
5041,8129
5042,5004
5043,4379
5044,3754
5045,3759
5046,3764
5047,3769
5048,4394
5049,4389
5050,4384
5051,5009
5052,5014
5053,5019
5054,8144
5055,8139
5056,8134
5057,7509
5058,7514
5059,7519
5060,6894
5061,6889
5062,6884
5063,10009
5064,10014
5065,10019
5066,10644
5067,10639
5068,10634
5069,11259
5070,11264
5071,11269
5072,11268
5073,11267
5074,11266
5075,11261
5076,11262
5077,11263
5078,11258
5079,11257
5080,11256
5081,10631
5082,10632
5083,10633
5084,10638
5085,10637
5086,10636
5087,10641
5088,10642
5089,10643
5090,10018
5091,10017
5092,10016
5093,10011
5094,10012
5095,10013
5096,10008
5097,10007
5098,10006
5099,6881
5100,6882
5101,6883
5102,6888
5103,6887
5104,6886
5105,6891
5106,6892
5107,6893
5108,7518
5109,7517
5110,7516
5111,7511
5112,7512
5113,7513
5114,7508
5115,7507
5116,7506
5117,8131
5118,8132
5119,8133
5120,8138
5121,8137
5122,8136
5123,8141
5124,8142
5125,8143
5126,5018
5127,5017
5128,5016
5129,5011
5130,5012
5131,5013
5132,5008
5133,5007
5134,5006
5135,4381
5136,4382
5137,4383
5138,4388
5139,4387
5140,4386
5141,4391
5142,4392
5143,4393
5144,3768
5145,3767
5146,3766
5147,3761
5148,3762
5149,3763
5150,3758
5151,3757
5152,3756
5153,3755
5154,3760
5155,3765
5156,4390
5157,4385
5158,4380
5159,5005
5160,5010
5161,5015
5162,8140
5163,8135
5164,8130
5165,7505
5166,7510
5167,7515
5168,6890
5169,6885
5170,6880
5171,10005
5172,10010
5173,10015
5174,10640
5175,10635
5176,10630
5177,11255
5178,11260
5179,11265
5180,11270
5181,10645
5182,10020
5183,6895
5184,7520
5185,8145
5186,5020
5187,4395
5188,3770
5189,3771
5190,3772
5191,3773
5192,4398
5193,4397
5194,4396
5195,5021
5196,5022
5197,5023
5198,8148
5199,8147
5200,8146
5201,7521
5202,7522
5203,7523
5204,6898
5205,6897
5206,6896
5207,10021
5208,10022
5209,10023
5210,10648
5211,10647
5212,10646
5213,11271
5214,11272
5215,11273
5216,11274
5217,10649
5218,10024
5219,6899
5220,7524
5221,8149
5222,5024
5223,4399
5224,3774
5225,3799
5226,3824
5227,3849
5228,4474
5229,4449
5230,4424
5231,5049
5232,5074
5233,5099
5234,8224
5235,8199
5236,8174
5237,7549
5238,7574
5239,7599
5240,6974
5241,6949
5242,6924
5243,10049
5244,10074
5245,10099
5246,10724
5247,10699
5248,10674
5249,11299
5250,11324
5251,11349
5252,11348
5253,11347
5254,11346
5255,11321
5256,11322
5257,11323
5258,11298
5259,11297
5260,11296
5261,10671
5262,10672
5263,10673
5264,10698
5265,10697
5266,10696
5267,10721
5268,10722
5269,10723
5270,10098
5271,10097
5272,10096
5273,10071
5274,10072
5275,10073
5276,10048
5277,10047
5278,10046
5279,6921
5280,6922
5281,6923
5282,6948
5283,6947
5284,6946
5285,6971
5286,6972
5287,6973
5288,7598
5289,7597
5290,7596
5291,7571
5292,7572
5293,7573
5294,7548
5295,7547
5296,7546
5297,8171
5298,8172
5299,8173
5300,8198
5301,8197
5302,8196
5303,8221
5304,8222
5305,8223
5306,5098
5307,5097
5308,5096
5309,5071
5310,5072
5311,5073
5312,5048
5313,5047
5314,5046
5315,4421
5316,4422
5317,4423
5318,4448
5319,4447
5320,4446
5321,4471
5322,4472
5323,4473
5324,3848
5325,3847
5326,3846
5327,3821
5328,3822
5329,3823
5330,3798
5331,3797
5332,3796
5333,3795
5334,3820
5335,3845
5336,4470
5337,4445
5338,4420
5339,5045
5340,5070
5341,5095
5342,8220
5343,8195
5344,8170
5345,7545
5346,7570
5347,7595
5348,6970
5349,6945
5350,6920
5351,10045
5352,10070
5353,10095
5354,10720
5355,10695
5356,10670
5357,11295
5358,11320
5359,11345
5360,11340
5361,11335
5362,11330
5363,11305
5364,11310
5365,11315
5366,11290
5367,11285
5368,11280
5369,10655
5370,10660
5371,10665
5372,10690
5373,10685
5374,10680
5375,10705
5376,10710
5377,10715
5378,10090
5379,10085
5380,10080
5381,10055
5382,10060
5383,10065
5384,10040
5385,10035
5386,10030
5387,6905
5388,6910
5389,6915
5390,6940
5391,6935
5392,6930
5393,6955
5394,6960
5395,6965
5396,7590
5397,7585
5398,7580
5399,7555
5400,7560
5401,7565
5402,7540
5403,7535
5404,7530
5405,8155
5406,8160
5407,8165
5408,8190
5409,8185
5410,8180
5411,8205
5412,8210
5413,8215
5414,5090
5415,5085
5416,5080
5417,5055
5418,5060
5419,5065
5420,5040
5421,5035
5422,5030
5423,4405
5424,4410
5425,4415
5426,4440
5427,4435
5428,4430
5429,4455
5430,4460
5431,4465
5432,3840
5433,3835
5434,3830
5435,3805
5436,3810
5437,3815
5438,3790
5439,3785
5440,3780
5441,3781
5442,3782
5443,3783
5444,3788
5445,3787
5446,3786
5447,3791
5448,3792
5449,3793
5450,3818
5451,3817
5452,3816
5453,3811
5454,3812
5455,3813
5456,3808
5457,3807
5458,3806
5459,3831
5460,3832
5461,3833
5462,3838
5463,3837
5464,3836
5465,3841
5466,3842
5467,3843
5468,4468
5469,4467
5470,4466
5471,4461
5472,4462
5473,4463
5474,4458
5475,4457
5476,4456
5477,4431
5478,4432
5479,4433
5480,4438
5481,4437
5482,4436
5483,4441
5484,4442
5485,4443
5486,4418
5487,4417
5488,4416
5489,4411
5490,4412
5491,4413
5492,4408
5493,4407
5494,4406
5495,5031
5496,5032
5497,5033
5498,5038
5499,5037
5500,5036
5501,5041
5502,5042
5503,5043
5504,5068
5505,5067
5506,5066
5507,5061
5508,5062
5509,5063
5510,5058
5511,5057
5512,5056
5513,5081
5514,5082
5515,5083
5516,5088
5517,5087
5518,5086
5519,5091
5520,5092
5521,5093
5522,8218
5523,8217
5524,8216
5525,8211
5526,8212
5527,8213
5528,8208
5529,8207
5530,8206
5531,8181
5532,8182
5533,8183
5534,8188
5535,8187
5536,8186
5537,8191
5538,8192
5539,8193
5540,8168
5541,8167
5542,8166
5543,8161
5544,8162
5545,8163
5546,8158
5547,8157
5548,8156
5549,7531
5550,7532
5551,7533
5552,7538
5553,7537
5554,7536
5555,7541
5556,7542
5557,7543
5558,7568
5559,7567
5560,7566
5561,7561
5562,7562
5563,7563
5564,7558
5565,7557
5566,7556
5567,7581
5568,7582
5569,7583
5570,7588
5571,7587
5572,7586
5573,7591
5574,7592
5575,7593
5576,6968
5577,6967
5578,6966
5579,6961
5580,6962
5581,6963
5582,6958
5583,6957
5584,6956
5585,6931
5586,6932
5587,6933
5588,6938
5589,6937
5590,6936
5591,6941
5592,6942
5593,6943
5594,6918
5595,6917
5596,6916
5597,6911
5598,6912
5599,6913
5600,6908
5601,6907
5602,6906
5603,10031
5604,10032
5605,10033
5606,10038
5607,10037
5608,10036
5609,10041
5610,10042
5611,10043
5612,10068
5613,10067
5614,10066
5615,10061
5616,10062
5617,10063
5618,10058
5619,10057
5620,10056
5621,10081
5622,10082
5623,10083
5624,10088
5625,10087
5626,10086
5627,10091
5628,10092
5629,10093
5630,10718
5631,10717
5632,10716
5633,10711
5634,10712
5635,10713
5636,10708
5637,10707
5638,10706
5639,10681
5640,10682
5641,10683
5642,10688
5643,10687
5644,10686
5645,10691
5646,10692
5647,10693
5648,10668
5649,10667
5650,10666
5651,10661
5652,10662
5653,10663
5654,10658
5655,10657
5656,10656
5657,11281
5658,11282
5659,11283
5660,11288
5661,11287
5662,11286
5663,11291
5664,11292
5665,11293
5666,11318
5667,11317
5668,11316
5669,11311
5670,11312
5671,11313
5672,11308
5673,11307
5674,11306
5675,11331
5676,11332
5677,11333
5678,11338
5679,11337
5680,11336
5681,11341
5682,11342
5683,11343
5684,11344
5685,11339
5686,11334
5687,11309
5688,11314
5689,11319
5690,11294
5691,11289
5692,11284
5693,10659
5694,10664
5695,10669
5696,10694
5697,10689
5698,10684
5699,10709
5700,10714
5701,10719
5702,10094
5703,10089
5704,10084
5705,10059
5706,10064
5707,10069
5708,10044
5709,10039
5710,10034
5711,6909
5712,6914
5713,6919
5714,6944
5715,6939
5716,6934
5717,6959
5718,6964
5719,6969
5720,7594
5721,7589
5722,7584
5723,7559
5724,7564
5725,7569
5726,7544
5727,7539
5728,7534
5729,8159
5730,8164
5731,8169
5732,8194
5733,8189
5734,8184
5735,8209
5736,8214
5737,8219
5738,5094
5739,5089
5740,5084
5741,5059
5742,5064
5743,5069
5744,5044
5745,5039
5746,5034
5747,4409
5748,4414
5749,4419
5750,4444
5751,4439
5752,4434
5753,4459
5754,4464
5755,4469
5756,3844
5757,3839
5758,3834
5759,3809
5760,3814
5761,3819
5762,3794
5763,3789
5764,3784
5765,3779
5766,3804
5767,3829
5768,4454
5769,4429
5770,4404
5771,5029
5772,5054
5773,5079
5774,8204
5775,8179
5776,8154
5777,7529
5778,7554
5779,7579
5780,6954
5781,6929
5782,6904
5783,10029
5784,10054
5785,10079
5786,10704
5787,10679
5788,10654
5789,11279
5790,11304
5791,11329
5792,11328
5793,11327
5794,11326
5795,11301
5796,11302
5797,11303
5798,11278
5799,11277
5800,11276
5801,10651
5802,10652
5803,10653
5804,10678
5805,10677
5806,10676
5807,10701
5808,10702
5809,10703
5810,10078
5811,10077
5812,10076
5813,10051
5814,10052
5815,10053
5816,10028
5817,10027
5818,10026
5819,6901
5820,6902
5821,6903
5822,6928
5823,6927
5824,6926
5825,6951
5826,6952
5827,6953
5828,7578
5829,7577
5830,7576
5831,7551
5832,7552
5833,7553
5834,7528
5835,7527
5836,7526
5837,8151
5838,8152
5839,8153
5840,8178
5841,8177
5842,8176
5843,8201
5844,8202
5845,8203
5846,5078
5847,5077
5848,5076
5849,5051
5850,5052
5851,5053
5852,5028
5853,5027
5854,5026
5855,4401
5856,4402
5857,4403
5858,4428
5859,4427
5860,4426
5861,4451
5862,4452
5863,4453
5864,3828
5865,3827
5866,3826
5867,3801
5868,3802
5869,3803
5870,3778
5871,3777
5872,3776
5873,3775
5874,3800
5875,3825
5876,4450
5877,4425
5878,4400
5879,5025
5880,5050
5881,5075
5882,8200
5883,8175
5884,8150
5885,7525
5886,7550
5887,7575
5888,6950
5889,6925
5890,6900
5891,10025
5892,10050
5893,10075
5894,10700
5895,10675
5896,10650
5897,11275
5898,11300
5899,11325
5900,11350
5901,10725
5902,10100
5903,6975
5904,7600
5905,8225
5906,5100
5907,4475
5908,3850
5909,3851
5910,3852
5911,3853
5912,4478
5913,4477
5914,4476
5915,5101
5916,5102
5917,5103
5918,8228
5919,8227
5920,8226
5921,7601
5922,7602
5923,7603
5924,6978
5925,6977
5926,6976
5927,10101
5928,10102
5929,10103
5930,10728
5931,10727
5932,10726
5933,11351
5934,11352
5935,11353
5936,11354
5937,10729
5938,10104
5939,6979
5940,7604
5941,8229
5942,5104
5943,4479
5944,3854
5945,3859
5946,3864
5947,3869
5948,4494
5949,4489
5950,4484
5951,5109
5952,5114
5953,5119
5954,8244
5955,8239
5956,8234
5957,7609
5958,7614
5959,7619
5960,6994
5961,6989
5962,6984
5963,10109
5964,10114
5965,10119
5966,10744
5967,10739
5968,10734
5969,11359
5970,11364
5971,11369
5972,11368
5973,11367
5974,11366
5975,11361
5976,11362
5977,11363
5978,11358
5979,11357
5980,11356
5981,10731
5982,10732
5983,10733
5984,10738
5985,10737
5986,10736
5987,10741
5988,10742
5989,10743
5990,10118
5991,10117
5992,10116
5993,10111
5994,10112
5995,10113
5996,10108
5997,10107
5998,10106
5999,6981
6000,6982
6001,6983
6002,6988
6003,6987
6004,6986
6005,6991
6006,6992
6007,6993
6008,7618
6009,7617
6010,7616
6011,7611
6012,7612
6013,7613
6014,7608
6015,7607
6016,7606
6017,8231
6018,8232
6019,8233
6020,8238
6021,8237
6022,8236
6023,8241
6024,8242
6025,8243
6026,5118
6027,5117
6028,5116
6029,5111
6030,5112
6031,5113
6032,5108
6033,5107
6034,5106
6035,4481
6036,4482
6037,4483
6038,4488
6039,4487
6040,4486
6041,4491
6042,4492
6043,4493
6044,3868
6045,3867
6046,3866
6047,3861
6048,3862
6049,3863
6050,3858
6051,3857
6052,3856
6053,3855
6054,3860
6055,3865
6056,4490
6057,4485
6058,4480
6059,5105
6060,5110
6061,5115
6062,8240
6063,8235
6064,8230
6065,7605
6066,7610
6067,7615
6068,6990
6069,6985
6070,6980
6071,10105
6072,10110
6073,10115
6074,10740
6075,10735
6076,10730
6077,11355
6078,11360
6079,11365
6080,11370
6081,10745
6082,10120
6083,6995
6084,7620
6085,8245
6086,5120
6087,4495
6088,3870
6089,3871
6090,3872
6091,3873
6092,4498
6093,4497
6094,4496
6095,5121
6096,5122
6097,5123
6098,8248
6099,8247
6100,8246
6101,7621
6102,7622
6103,7623
6104,6998
6105,6997
6106,6996
6107,10121
6108,10122
6109,10123
6110,10748
6111,10747
6112,10746
6113,11371
6114,11372
6115,11373
6116,11374
6117,10749
6118,10124
6119,6999
6120,7624
6121,8249
6122,5124
6123,4499
6124,3874
6125,3999
6126,4124
6127,4249
6128,4874
6129,4749
6130,4624
6131,5249
6132,5374
6133,5499
6134,8624
6135,8499
6136,8374
6137,7749
6138,7874
6139,7999
6140,7374
6141,7249
6142,7124
6143,10249
6144,10374
6145,10499
6146,11124
6147,10999
6148,10874
6149,11499
6150,11624
6151,11749
6152,11748
6153,11747
6154,11746
6155,11621
6156,11622
6157,11623
6158,11498
6159,11497
6160,11496
6161,10871
6162,10872
6163,10873
6164,10998
6165,10997
6166,10996
6167,11121
6168,11122
6169,11123
6170,10498
6171,10497
6172,10496
6173,10371
6174,10372
6175,10373
6176,10248
6177,10247
6178,10246
6179,7121
6180,7122
6181,7123
6182,7248
6183,7247
6184,7246
6185,7371
6186,7372
6187,7373
6188,7998
6189,7997
6190,7996
6191,7871
6192,7872
6193,7873
6194,7748
6195,7747
6196,7746
6197,8371
6198,8372
6199,8373
6200,8498
6201,8497
6202,8496
6203,8621
6204,8622
6205,8623
6206,5498
6207,5497
6208,5496
6209,5371
6210,5372
6211,5373
6212,5248
6213,5247
6214,5246
6215,4621
6216,4622
6217,4623
6218,4748
6219,4747
6220,4746
6221,4871
6222,4872
6223,4873
6224,4248
6225,4247
6226,4246
6227,4121
6228,4122
6229,4123
6230,3998
6231,3997
6232,3996
6233,3995
6234,4120
6235,4245
6236,4870
6237,4745
6238,4620
6239,5245
6240,5370
6241,5495
6242,8620
6243,8495
6244,8370
6245,7745
6246,7870
6247,7995
6248,7370
6249,7245
6250,7120
6251,10245
6252,10370
6253,10495
6254,11120
6255,10995
6256,10870
6257,11495
6258,11620
6259,11745
6260,11740
6261,11735
6262,11730
6263,11605
6264,11610
6265,11615
6266,11490
6267,11485
6268,11480
6269,10855
6270,10860
6271,10865
6272,10990
6273,10985
6274,10980
6275,11105
6276,11110
6277,11115
6278,10490
6279,10485
6280,10480
6281,10355
6282,10360
6283,10365
6284,10240
6285,10235
6286,10230
6287,7105
6288,7110
6289,7115
6290,7240
6291,7235
6292,7230
6293,7355
6294,7360
6295,7365
6296,7990
6297,7985
6298,7980
6299,7855
6300,7860
6301,7865
6302,7740
6303,7735
6304,7730
6305,8355
6306,8360
6307,8365
6308,8490
6309,8485
6310,8480
6311,8605
6312,8610
6313,8615
6314,5490
6315,5485
6316,5480
6317,5355
6318,5360
6319,5365
6320,5240
6321,5235
6322,5230
6323,4605
6324,4610
6325,4615
6326,4740
6327,4735
6328,4730
6329,4855
6330,4860
6331,4865
6332,4240
6333,4235
6334,4230
6335,4105
6336,4110
6337,4115
6338,3990
6339,3985
6340,3980
6341,3981
6342,3982
6343,3983
6344,3988
6345,3987
6346,3986
6347,3991
6348,3992
6349,3993
6350,4118
6351,4117
6352,4116
6353,4111
6354,4112
6355,4113
6356,4108
6357,4107
6358,4106
6359,4231
6360,4232
6361,4233
6362,4238
6363,4237
6364,4236
6365,4241
6366,4242
6367,4243
6368,4868
6369,4867
6370,4866
6371,4861
6372,4862
6373,4863
6374,4858
6375,4857
6376,4856
6377,4731
6378,4732
6379,4733
6380,4738
6381,4737
6382,4736
6383,4741
6384,4742
6385,4743
6386,4618
6387,4617
6388,4616
6389,4611
6390,4612
6391,4613
6392,4608
6393,4607
6394,4606
6395,5231
6396,5232
6397,5233
6398,5238
6399,5237
6400,5236
6401,5241
6402,5242
6403,5243
6404,5368
6405,5367
6406,5366
6407,5361
6408,5362
6409,5363
6410,5358
6411,5357
6412,5356
6413,5481
6414,5482
6415,5483
6416,5488
6417,5487
6418,5486
6419,5491
6420,5492
6421,5493
6422,8618
6423,8617
6424,8616
6425,8611
6426,8612
6427,8613
6428,8608
6429,8607
6430,8606
6431,8481
6432,8482
6433,8483
6434,8488
6435,8487
6436,8486
6437,8491
6438,8492
6439,8493
6440,8368
6441,8367
6442,8366
6443,8361
6444,8362
6445,8363
6446,8358
6447,8357
6448,8356
6449,7731
6450,7732
6451,7733
6452,7738
6453,7737
6454,7736
6455,7741
6456,7742
6457,7743
6458,7868
6459,7867
6460,7866
6461,7861
6462,7862
6463,7863
6464,7858
6465,7857
6466,7856
6467,7981
6468,7982
6469,7983
6470,7988
6471,7987
6472,7986
6473,7991
6474,7992
6475,7993
6476,7368
6477,7367
6478,7366
6479,7361
6480,7362
6481,7363
6482,7358
6483,7357
6484,7356
6485,7231
6486,7232
6487,7233
6488,7238
6489,7237
6490,7236
6491,7241
6492,7242
6493,7243
6494,7118
6495,7117
6496,7116
6497,7111
6498,7112
6499,7113
6500,7108
6501,7107
6502,7106
6503,10231
6504,10232
6505,10233
6506,10238
6507,10237
6508,10236
6509,10241
6510,10242
6511,10243
6512,10368
6513,10367
6514,10366
6515,10361
6516,10362
6517,10363
6518,10358
6519,10357
6520,10356
6521,10481
6522,10482
6523,10483
6524,10488
6525,10487
6526,10486
6527,10491
6528,10492
6529,10493
6530,11118
6531,11117
6532,11116
6533,11111
6534,11112
6535,11113
6536,11108
6537,11107
6538,11106
6539,10981
6540,10982
6541,10983
6542,10988
6543,10987
6544,10986
6545,10991
6546,10992
6547,10993
6548,10868
6549,10867
6550,10866
6551,10861
6552,10862
6553,10863
6554,10858
6555,10857
6556,10856
6557,11481
6558,11482
6559,11483
6560,11488
6561,11487
6562,11486
6563,11491
6564,11492
6565,11493
6566,11618
6567,11617
6568,11616
6569,11611
6570,11612
6571,11613
6572,11608
6573,11607
6574,11606
6575,11731
6576,11732
6577,11733
6578,11738
6579,11737
6580,11736
6581,11741
6582,11742
6583,11743
6584,11744
6585,11739
6586,11734
6587,11609
6588,11614
6589,11619
6590,11494
6591,11489
6592,11484
6593,10859
6594,10864
6595,10869
6596,10994
6597,10989
6598,10984
6599,11109
6600,11114
6601,11119
6602,10494
6603,10489
6604,10484
6605,10359
6606,10364
6607,10369
6608,10244
6609,10239
6610,10234
6611,7109
6612,7114
6613,7119
